,Algeria,Iran,Nigeria,Kuwait,Saudi Arabia,Venezuela,United Arab Emirates
67,0.5788387092247596,0.7403314917127072,0.7672447013487476,0.5210003206155819,0.6316771239613362,0.8280103857566765,0.4829907761073886
68,0.5788387092247596,0.7721546961325967,0.7757225433526012,0.5129849310676499,0.6443954553162625,0.7466311572700296,0.4871085510290664
69,0.5788387092247596,0.7270718232044199,0.7549132947976879,0.5226033985251684,0.6571137866711887,0.8015813056379822,0.4817796658363069
70,0.581762137049127,0.7792265193370166,0.7741811175337187,0.5129849310676499,0.6528743428862134,0.8145952522255193,0.482433665382691
71,0.5846855648734945,0.778121546961326,0.7953757225433526,0.5258095543443412,0.6571137866711887,0.5372545994065282,0.49049965978809523
72,0.8068660795254224,0.7913812154696133,0.8856131021194605,0.545046489259378,0.72413939291165,0.3924768545994065,0.5873884814746325
73,0.8214832186472598,0.860110497237569,0.8763645472061657,0.545046489259378,0.7512718331354926,0.46445875370919887,0.6152440177095121
74,0.8945689142564467,0.8179005524861879,0.8030504816955685,0.606604680987496,0.7881549940647787,0.6527258160237389,0.6091884663541035
75,0.8536409247153021,0.8106077348066298,0.7353105973025048,0.6380250080153895,0.7949381041207394,0.7528415430267063,0.60676624581194
76,0.8653346360127719,0.7750276243093923,0.8208161849710983,0.6219942289195255,0.7784042733593353,0.7802338278931751,0.6164551279805938
77,0.8828752029589767,0.9065193370165746,0.8233645472061657,0.5706957358127605,0.7283788366966254,0.7571673590504451,0.6116106868962669
78,0.8828752029589767,0.876243093922652,0.8477314065510597,0.5714972747675537,0.7349075801254875,0.674393175074184,0.6055551355408583
79,0.8945689142564467,0.8861878453038674,0.8592921001926782,0.5873677460724591,0.7306681363405121,0.7196810089020771,0.6164551279805938
80,0.8945689142564467,0.850828729281768,0.8610905587668595,0.6091696056428343,0.7177802272341869,0.6798299703264095,0.5813329301192239
81,0.9121094812026515,0.8906077348066298,0.8931217726396916,0.6211926899647323,0.7281244700695269,0.7388172106824925,0.589810702016796
82,0.9121094812026515,0.9116022099447514,0.9007791907514451,0.6338570054504649,0.7188824826182805,0.6936578635014836,0.5813329301192239
83,0.9121094812026515,0.8674033149171271,0.9161934489402698,0.639628085924976,0.7237154485331525,0.743433827893175,0.6188773485227572
84,0.9045085688592961,0.9014364640883978,0.930635838150289,0.6235973068291119,0.6891215872477531,0.7053890207715133,0.6096729104625361
85,0.9045085688592961,0.8793370165745856,0.9210019267822736,0.6252003847386983,0.6965830083093099,0.7458510385756677,0.6188773485227572
86,0.9045085688592961,0.903646408839779,0.9248554913294798,0.6252003847386983,0.6852212989655757,0.787166765578635,0.6031329149986949
87,0.9074319966836635,0.9191160220994475,0.905587668593449,0.6380250080153895,0.6680091571985756,0.7514774480712165,0.5617129437277002
88,0.9074319966836635,0.8738121546961326,0.9036608863198459,0.647643475472908,0.7469476004748177,0.7683326409495549,0.598288473914368
89,0.9074319966836635,0.9124861878453039,0.9152215799614644,0.6588650208400129,0.8024843140579956,0.8397172106824926,0.6418884436733098
90,0.910355424508031,0.889281767955801,0.9460500963391136,0.6572619429304264,0.812743768017636,0.7867632047477744,0.6430995539443916
91,0.9249725636298683,0.8914917127071823,0.9267822736030829,0.6612696377043924,0.8143971510937765,0.7497652818991097,0.6503662155708818
